auroc,auprc,ef_1pct,ef_5pct,bedroc,recall_at_50,recall_at_100,hits_at_20,hits_at_100,n_eval,n_active,target,arm,train_size,seed,n_dropped,path,n_train_active,n_train_used,hp_source,hp_lr,hp_epochs,hp_l2sp,hp_cv_ap
0.7051976837907775,0.027469340682595118,7.068573054488547,4.293361351030432,0.2063617543566782,0.005050505050505051,0.012626262626262626,2,5,49685,396,588689,drugclip_headft,100,0,0,,32.0,100.0,cv,0.01,800.0,0.0,0.48527606742395996
0.7051976837907775,0.027469340682595118,7.068573054488547,4.293361351030432,0.2063617543566782,0.005050505050505051,0.012626262626262626,2,5,49685,396,588689,drugclip_headft,100,1,0,,32.0,100.0,cv,0.01,800.0,0.0,0.48527606742395996
0.7051976837907775,0.027469340682595118,7.068573054488547,4.293361351030432,0.2063617543566782,0.005050505050505051,0.012626262626262626,2,5,49685,396,588689,drugclip_headft,100,2,0,,32.0,100.0,cv,0.01,800.0,0.0,0.48527606742395996
0.7051976837907775,0.027469340682595118,7.068573054488547,4.293361351030432,0.2063617543566782,0.005050505050505051,0.012626262626262626,2,5,49685,396,588689,drugclip_headft,100,3,0,,32.0,100.0,cv,0.01,800.0,0.0,0.48527606742395996
0.7051976837907775,0.027469340682595118,7.068573054488547,4.293361351030432,0.2063617543566782,0.005050505050505051,0.012626262626262626,2,5,49685,396,588689,drugclip_headft,100,4,0,,32.0,100.0,cv,0.01,800.0,0.0,0.48527606742395996
0.7746459195210438,0.05245832802229924,14.137146108977094,7.475499764147107,0.3280840843201694,0.017676767676767676,0.027777777777777776,4,11,49685,396,588689,drugclip_headft,300,0,0,,90.0,300.0,cv,0.01,800.0,0.0,0.7146285720454584
0.7746459195210438,0.05245832802229924,14.137146108977094,7.475499764147107,0.3280840843201694,0.017676767676767676,0.027777777777777776,4,11,49685,396,588689,drugclip_headft,300,1,0,,90.0,300.0,cv,0.01,800.0,0.0,0.7146285720454584
0.7746459195210438,0.05245832802229924,14.137146108977094,7.475499764147107,0.3280840843201694,0.017676767676767676,0.027777777777777776,4,11,49685,396,588689,drugclip_headft,300,2,0,,90.0,300.0,cv,0.01,800.0,0.0,0.7146285720454584
0.7746459195210438,0.05245832802229924,14.137146108977094,7.475499764147107,0.3280840843201694,0.017676767676767676,0.027777777777777776,4,11,49685,396,588689,drugclip_headft,300,3,0,,90.0,300.0,cv,0.01,800.0,0.0,0.7146285720454584
0.7746459195210438,0.05245832802229924,14.137146108977094,7.475499764147107,0.3280840843201694,0.017676767676767676,0.027777777777777776,4,11,49685,396,588689,drugclip_headft,300,4,0,,90.0,300.0,cv,0.01,800.0,0.0,0.7146285720454584
0.5702366646693076,0.018143496643433774,0.6763857842590046,1.190918223041539,0.07337998247784419,0.0,0.0,0,0,49685,739,540297-493091,drugclip_zeroshot,0,-1,0,official,,,,,,,
0.766859042195406,0.05916792329332654,7.169689313145449,5.277933033934093,0.2604817894719175,0.005412719891745603,0.016238159675236806,3,12,49685,739,540297-493091,boltz_base,0,-1,0,,,,,,,,
0.7682775643999046,0.07935336040161028,10.957449704995875,5.467397296690701,0.2824813808728826,0.02165087956698241,0.035182679296346414,10,26,49685,739,540297-493091,boltz_headft,40,-1,0,,,,,,,,
0.7711345003830958,0.08120217348545652,12.174944116662083,5.927524791956751,0.3000423955015433,0.018944519621109608,0.035182679296346414,5,26,49685,739,540297-493091,boltz_headft,100,-1,0,,,,,,,,
0.7823440728665824,0.09464320793871991,13.933547155735495,6.198188024466191,0.31673117775753584,0.023004059539918808,0.03382949932341001,7,25,49685,739,540297-493091,boltz_headft,300,-1,0,,,,,,,,
0.595997220874768,0.022897950569842753,2.8408202938878193,2.1923721833264693,0.11682709431812045,0.0013531799729364006,0.0013531799729364006,0,1,49685,739,540297-493091,drugclip_headft,40,0,0,,8.0,40.0,cv,0.01,50.0,0.0,0.6990740740740741
0.595997220874768,0.022897950569842753,2.8408202938878193,2.1923721833264693,0.11682709431812045,0.0013531799729364006,0.0013531799729364006,0,1,49685,739,540297-493091,drugclip_headft,40,1,0,,8.0,40.0,cv,0.01,50.0,0.0,0.6990740740740741
0.595997220874768,0.022897950569842753,2.8408202938878193,2.1923721833264693,0.11682709431812045,0.0013531799729364006,0.0013531799729364006,0,1,49685,739,540297-493091,drugclip_headft,40,2,0,,8.0,40.0,cv,0.01,50.0,0.0,0.6990740740740741
0.595997220874768,0.022897950569842753,2.8408202938878193,2.1923721833264693,0.11682709431812045,0.0013531799729364006,0.0013531799729364006,0,1,49685,739,540297-493091,drugclip_headft,40,3,0,,8.0,40.0,cv,0.01,50.0,0.0,0.6990740740740741
0.595997220874768,0.022897950569842753,2.8408202938878193,2.1923721833264693,0.11682709431812045,0.0013531799729364006,0.0013531799729364006,0,1,49685,739,540297-493091,drugclip_headft,40,4,0,,8.0,40.0,cv,0.01,50.0,0.0,0.6990740740740741
0.638754636506156,0.02736708154166763,3.5172060781468244,2.5983670320906302,0.13723767847545978,0.0040595399188092015,0.012178619756427604,0,9,49685,739,540297-493091,drugclip_headft,100,0,0,,16.0,100.0,cv,0.01,800.0,0.0,0.4059220430107527
0.638754636506156,0.02736708154166763,3.5172060781468244,2.5983670320906302,0.13723767847545978,0.0040595399188092015,0.012178619756427604,0,9,49685,739,540297-493091,drugclip_headft,100,1,0,,16.0,100.0,cv,0.01,800.0,0.0,0.4059220430107527
0.638754636506156,0.02736708154166763,3.5172060781468244,2.5983670320906302,0.13723767847545978,0.0040595399188092015,0.012178619756427604,0,9,49685,739,540297-493091,drugclip_headft,100,2,0,,16.0,100.0,cv,0.01,800.0,0.0,0.4059220430107527
0.638754636506156,0.02736708154166763,3.5172060781468244,2.5983670320906302,0.13723767847545978,0.0040595399188092015,0.012178619756427604,0,9,49685,739,540297-493091,drugclip_headft,100,3,0,,16.0,100.0,cv,0.01,800.0,0.0,0.4059220430107527
0.638754636506156,0.02736708154166763,3.5172060781468244,2.5983670320906302,0.13723767847545978,0.0040595399188092015,0.012178619756427604,0,9,49685,739,540297-493091,drugclip_headft,100,4,0,,16.0,100.0,cv,0.01,800.0,0.0,0.4059220430107527
0.6606293688545888,0.034687683729489674,5.275809117220236,3.572754669124617,0.18174439621678526,0.005412719891745603,0.008119079837618403,2,6,49685,739,540297-493091,drugclip_headft,300,0,0,,43.0,300.0,cv,0.01,50.0,0.0,0.482756399304684
0.6606293688545888,0.034687683729489674,5.275809117220236,3.572754669124617,0.18174439621678526,0.005412719891745603,0.008119079837618403,2,6,49685,739,540297-493091,drugclip_headft,300,1,0,,43.0,300.0,cv,0.01,50.0,0.0,0.482756399304684
0.6606293688545888,0.034687683729489674,5.275809117220236,3.572754669124617,0.18174439621678526,0.005412719891745603,0.008119079837618403,2,6,49685,739,540297-493091,drugclip_headft,300,2,0,,43.0,300.0,cv,0.01,50.0,0.0,0.482756399304684
0.6606293688545888,0.034687683729489674,5.275809117220236,3.572754669124617,0.18174439621678526,0.005412719891745603,0.008119079837618403,2,6,49685,739,540297-493091,drugclip_headft,300,3,0,,43.0,300.0,cv,0.01,50.0,0.0,0.482756399304684
0.6606293688545888,0.034687683729489674,5.275809117220236,3.572754669124617,0.18174439621678526,0.005412719891745603,0.008119079837618403,2,6,49685,739,540297-493091,drugclip_headft,300,4,0,,43.0,300.0,cv,0.01,50.0,0.0,0.482756399304684
0.4542087863649721,0.012004100763297854,5.0617712786630396,2.4575836599117147,0.11267887045949097,0.007228915662650603,0.014457831325301205,0,6,49615,415,434954-2097,drugclip_zeroshot,0,-1,0,official,,,,,,,
0.8642780144970124,0.08103727517136747,18.077754566653713,9.107515916143415,0.3989576650577166,0.02650602409638554,0.04578313253012048,4,19,49615,415,434954-2097,boltz_base,0,-1,0,,,,,,,,
0.8687713292193163,0.07511602439664997,16.390497473766032,8.384697192639967,0.3885246498986449,0.016867469879518072,0.043373493975903614,2,18,49615,415,434954-2097,boltz_headft,40,-1,0,,,,,,,,
0.8607102556567734,0.10387201583755938,22.17537893509522,8.818388426742034,0.41717487478129783,0.02891566265060241,0.05542168674698795,8,23,49615,415,434954-2097,boltz_headft,100,-1,0,,,,,,,,
0.8815500538740326,0.28576761199808326,32.780994947532065,11.035032512152602,0.5266660670103517,0.10843373493975904,0.18313253012048192,20,76,49615,415,434954-2097,boltz_headft,300,-1,0,,,,,,,,
0.6127965520619061,0.04654857876419117,14.46220365332297,4.674227745322281,0.22529537415468154,0.02650602409638554,0.06265060240963856,1,26,49615,415,434954-2097,drugclip_headft,40,0,0,,24.0,40.0,cv,0.001,200.0,0.0,0.835424876049876
0.6127965520619061,0.04654857876419117,14.46220365332297,4.674227745322281,0.22529537415468154,0.02650602409638554,0.06265060240963856,1,26,49615,415,434954-2097,drugclip_headft,40,1,0,,24.0,40.0,cv,0.001,200.0,0.0,0.835424876049876
0.6127965520619061,0.04654857876419117,14.46220365332297,4.674227745322281,0.22529537415468154,0.02650602409638554,0.06265060240963856,1,26,49615,415,434954-2097,drugclip_headft,40,2,0,,24.0,40.0,cv,0.001,200.0,0.0,0.835424876049876
0.6127965520619061,0.04654857876419117,14.46220365332297,4.674227745322281,0.22529537415468154,0.02650602409638554,0.06265060240963856,1,26,49615,415,434954-2097,drugclip_headft,40,3,0,,24.0,40.0,cv,0.001,200.0,0.0,0.835424876049876
0.6127965520619061,0.04654857876419117,14.46220365332297,4.674227745322281,0.22529537415468154,0.02650602409638554,0.06265060240963856,1,26,49615,415,434954-2097,drugclip_headft,40,4,0,,24.0,40.0,cv,0.001,200.0,0.0,0.835424876049876
0.6630789009697325,0.0657503924175416,14.46220365332297,5.300670639025268,0.25878281477391535,0.05301204819277108,0.06987951807228916,7,29,49615,415,434954-2097,drugclip_headft,100,0,0,,52.0,100.0,cv,0.001,800.0,0.0,0.816834992472827
0.6630789009697325,0.0657503924175416,14.46220365332297,5.300670639025268,0.25878281477391535,0.05301204819277108,0.06987951807228916,7,29,49615,415,434954-2097,drugclip_headft,100,1,0,,52.0,100.0,cv,0.001,800.0,0.0,0.816834992472827
0.6630789009697325,0.0657503924175416,14.46220365332297,5.300670639025268,0.25878281477391535,0.05301204819277108,0.06987951807228916,7,29,49615,415,434954-2097,drugclip_headft,100,2,0,,52.0,100.0,cv,0.001,800.0,0.0,0.816834992472827
0.6630789009697325,0.0657503924175416,14.46220365332297,5.300670639025268,0.25878281477391535,0.05301204819277108,0.06987951807228916,7,29,49615,415,434954-2097,drugclip_headft,100,3,0,,52.0,100.0,cv,0.001,800.0,0.0,0.816834992472827
0.6630789009697325,0.0657503924175416,14.46220365332297,5.300670639025268,0.25878281477391535,0.05301204819277108,0.06987951807228916,7,29,49615,415,434954-2097,drugclip_headft,100,4,0,,52.0,100.0,cv,0.001,800.0,0.0,0.816834992472827
0.7613249338818691,0.08759436936211108,18.80086474931986,6.890871830732847,0.33083491773326545,0.04096385542168675,0.07228915662650602,6,30,49615,415,434954-2097,drugclip_headft,300,0,0,,107.0,300.0,cv,0.01,200.0,0.0,0.6970972366854057
0.7613249338818691,0.08759436936211108,18.80086474931986,6.890871830732847,0.33083491773326545,0.04096385542168675,0.07228915662650602,6,30,49615,415,434954-2097,drugclip_headft,300,1,0,,107.0,300.0,cv,0.01,200.0,0.0,0.6970972366854057
0.7613249338818691,0.08759436936211108,18.80086474931986,6.890871830732847,0.33083491773326545,0.04096385542168675,0.07228915662650602,6,30,49615,415,434954-2097,drugclip_headft,300,2,0,,107.0,300.0,cv,0.01,200.0,0.0,0.6970972366854057
