auroc,auprc,ef_1pct,ef_5pct,bedroc,recall_at_50,recall_at_100,hits_at_20,hits_at_100,n_eval,n_active,target,arm,feature,tuning,train_size,n_train_active,cv_ap,note
0.5606608130722417,0.013135721109438753,0.9221744435186287,1.4022705858361528,0.07292113418731547,0.0,0.0018450184501845018,0.0,1.0,49582,542,463203-2650,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,40,13,0.5518182743182742,cv
0.5579012990374602,0.021332413478693246,4.426437328889418,2.5462281690182773,0.11875296825778894,0.007380073800738007,0.012915129151291513,3.0,7.0,49582,542,463203-2650,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,100,29,0.46904040994158924,cv
0.7849496683180534,0.11045149869420753,17.521314426853944,7.2327640743127875,0.3421705028938238,0.04059040590405904,0.07011070110701106,12.0,38.0,49582,542,463203-2650,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,300,70,0.5657611507221024,cv
,,,,,,,,,49680,953,493248-485317,ecfp_graw_lgbm_cv,ecfp_graw,cv,40,1,,undefined_too_few_actives
0.4796732361000259,0.021836006870458436,1.6782330921520732,1.3641133263378804,0.0757047949544313,0.0031479538300104933,0.005246589716684155,2.0,5.0,49680,953,493248-485317,ecfp_graw_lgbm_cv,ecfp_graw,cv,100,9,0.39778184778184783,cv
0.6231576289088288,0.03177368174657608,2.7271287747471185,2.2245540398740817,0.12697454559780208,0.001049317943336831,0.007345225603357817,1.0,7.0,49680,953,493248-485317,ecfp_graw_lgbm_cv,ecfp_graw,cv,300,23,0.26738815013656386,cv
,,,,,,,,,49680,953,493248-485317,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,40,1,,undefined_too_few_actives
0.5707376112723971,0.03261121335119426,3.880914025601669,2.91710388247639,0.1503347562640025,0.0031479538300104933,0.0062959076600209865,1.0,6.0,49680,953,493248-485317,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,100,9,0.397943722943723,cv
0.593563286004594,0.030803617847294507,3.4613557525636507,2.098635886673662,0.11647688412924827,0.005246589716684155,0.011542497376705142,3.0,11.0,49680,953,493248-485317,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,300,23,0.3884702102823889,cv
0.6395358088267202,0.037019987700653845,5.021011916246336,1.7808936095118348,0.12371517241942179,0.02968036529680365,0.03424657534246575,9.0,15.0,49682,438,504329,ecfp_graw_lgbm_cv,ecfp_graw,cv,40,4,0.8888888888888888,cv
0.6451616014040975,0.01931986462102921,2.510505958123168,2.420188751387878,0.11122507121352657,0.0091324200913242,0.01141552511415525,4.0,5.0,49682,438,504329,ecfp_graw_lgbm_cv,ecfp_graw,cv,100,11,0.5997337911131014,cv
0.6607750280125916,0.024710516981783642,5.7056953593708375,3.516123280318238,0.17081386464903744,0.0091324200913242,0.0182648401826484,2.0,8.0,49682,438,504329,ecfp_graw_lgbm_cv,ecfp_graw,cv,300,28,0.35563371651071374,cv
0.65314936265559,0.02818848869542933,7.987973503119172,4.246746299605144,0.20537275610769665,0.01141552511415525,0.01598173515981735,3.0,7.0,49682,438,504329,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,40,4,0.6444444444444445,cv
0.5987996266100517,0.016348298164741072,3.651645029997336,1.9635493643335615,0.10212633529196723,0.0091324200913242,0.01141552511415525,2.0,5.0,49682,438,504329,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,100,11,0.3521806742640076,cv
0.74524787388047,0.05338124074226038,11.411390718741675,5.479672644651799,0.2672044760233062,0.0273972602739726,0.0410958904109589,6.0,18.0,49682,438,504329,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,300,28,0.4176190064412162,cv
0.524291606946996,0.003141807795272051,0.0,0.666760601180891,0.045423581899340704,0.0,0.0,0.0,0.0,49687,150,624273-588549,ecfp_graw_lgbm_cv,ecfp_graw,cv,40,4,0.32592592592592595,cv
0.52818364724011,0.00373861462222981,4.6654460093896715,1.200169082125604,0.06031048929595385,0.0,0.013333333333333334,0.0,2.0,49687,150,624273-588549,ecfp_graw_lgbm_cv,ecfp_graw,cv,100,4,0.7803030303030303,cv
0.5508586847541568,0.0038843351969670907,1.999476861167002,1.333521202361782,0.07615429021486306,0.0,0.006666666666666667,0.0,1.0,49687,150,624273-588549,ecfp_graw_lgbm_cv,ecfp_graw,cv,300,9,0.18628632664047665,cv
0.6076229888770011,0.004720413664452696,2.6659691482226697,2.1336339237788513,0.1007909221861194,0.0,0.0,0.0,0.0,49687,150,624273-588549,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,40,4,0.2888888888888889,cv
0.613409639932441,0.007538926451671202,0.6664922870556674,1.200169082125604,0.07037137028974062,0.006666666666666667,0.006666666666666667,1.0,1.0,49687,150,624273-588549,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,100,4,0.5688888888888889,cv
0.6766249470093062,0.0071015041227260964,3.332461435278337,3.4671551261406335,0.15758900113057822,0.0,0.006666666666666667,0.0,1.0,49687,150,624273-588549,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,300,9,0.22022856772856772,cv
,,,,,,,,,49695,134,1053173-743445,ecfp_graw_lgbm_cv,ecfp_graw,cv,40,0,,undefined_too_few_actives
0.5262925651398382,0.003524292742278468,2.2385807381603047,1.7908645905282439,0.07971724448020688,0.0,0.0,0.0,0.0,49695,134,1053173-743445,ecfp_graw_lgbm_cv,ecfp_graw,cv,100,5,0.38888888888888884,cv
0.526938158825533,0.004095283575752352,5.223355055707378,2.2385807381603047,0.09683006352934072,0.0,0.0,0.0,0.0,49695,134,1053173-743445,ecfp_graw_lgbm_cv,ecfp_graw,cv,300,10,0.4346704830257462,cv
,,,,,,,,,49695,134,1053173-743445,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,40,0,,undefined_too_few_actives
0.6191549867538481,0.005765347376424048,4.477161476320609,3.432490465179134,0.1417453036229388,0.0,0.014925373134328358,0.0,2.0,49695,134,1053173-743445,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,100,5,0.24384920634920637,cv
0.608633503654625,0.02739522111890341,7.461935793867683,3.1340130334244267,0.15549020738813116,0.03731343283582089,0.03731343283582089,4.0,5.0,49695,134,1053173-743445,chemeleon_graw_lgbm_cv,chemeleon_graw,cv,300,10,0.3525907700597474,cv
